_CREATOR_URI_USER;_CREATION_DATE;_LAST_UPDATE_URI_USER;_LAST_UPDATE_DATE;_MODEL_VERSION;_UI_VERSION;_IS_COMPLETE;_SUBMISSION_DATE;_MARKED_AS_COMPLETE_DATE;wealth.reported;HH7_FUTURE;LOCATION_LNG;HOUSEHOLD_REF;LOCATION_LAT;STATUS;LOCATION_ALT;HH05;HH04;MEMBER_NO_CHILD_FEMALE;HH06;HH01;LOCATION_ACC;MEMBER_NO_ADOLESCENT_FEMALE;HH03;MEMBER_NO_ADULT_FEMALE;SEX_OF_INTERVIEWEE;HH02;MEMBER_NO_CHILD_MALE;HH07_DONE;MEMBER_NO_ADULT_MALE;MEMBER_NO_ADOLESCENT_MALE;hh0;hh;wealth.reported;psu;AREA;ID;division;district;upazila;union;vwc;ultrapoor;poor;nonpoor;CountSTratWealth;weight
bari;39:24,0;0;39:24,0;0;0;1;39:24,0;39:24,0;up;;0;190216;0;0;0;A;C;1;C;A;0;0;C;2;F;B;0;C;2;0;;16;pp;19;1;190216;;Khulna;Dighalia;Dighalia;Dighalia-1;64;162;42;9;18
bari;08:41,0;0;08:41,0;0;0;1;08:41,0;08:41,0;0;C;0;190212;0;0;0;B;B;0;C;A;0;0;D;2;F;B;0;0;1;0;;12;pp;19;1;190212;;Khulna;Dighalia;Dighalia;Dighalia-1;64;162;42;9;18
sanjoy;26:43,0;0;26:43,0;0;0;1;26:43,0;26:43,0;pp;;89,3433809;170213;23,21398187;0;-11;B;A;2;C;B;25;0;C;1;M;A;0;C;1;0;;13;pp;17;1;170213;;Jessore;Bagharpara;Dohakula;Talbaria;2;75;59;9;8,333333333
sanjoy;48:55,0;0;48:55,0;0;0;1;48:55,0;48:55,0;pp;C;89,3403862;170214;23,1983438;0;0;B;B;0;C;C;3673;0;A;2;M;C;0;0;2;0;;14;pp;17;1;170214;;Jessore;Bagharpara;Dohakula;Talbaria;2;75;59;9;8,333333333
sanjoy;02:35,0;0;02:35,0;0;0;1;02:35,0;02:35,0;pp;C;89,3403862;170211;23,1983438;0;0;B;B;0;C;D;3673;0;C;1;F;C;2;0;1;0;;11;pp;17;1;170211;;Jessore;Bagharpara;Dohakula;Talbaria;2;75;59;9;8,333333333
sanjoy;12:34,0;0;12:34,0;0;0;1;12:34,0;12:34,0;pp;C;89,3403862;170212;23,1983438;0;0;B;B;0;C;A;3673;0;C;2;M;B;0;0;0;2;;12;pp;17;1;170212;;Jessore;Bagharpara;Dohakula;Talbaria;2;75;59;9;8,333333333
sanjoy;23:40,0;0;23:40,0;0;0;1;23:40,0;23:40,0;pp;C;89,3403862;170216;23,1983438;0;0;B;B;0;B;A;3673;0;D;1;M;B;1;0;1;1;;16;pp;17;1;170216;;Jessore;Bagharpara;Dohakula;Talbaria;2;75;59;9;8,333333333
sanjoy;32:13,0;0;32:13,0;0;0;1;32:13,0;32:13,0;np;C;89,3403862;170223;23,1983438;0;0;B;B;0;C;C;3673;0;C;1;F;C;0;0;1;0;;23;np;17;1;170223;;Jessore;Bagharpara;Dohakula;Talbaria;2;75;59;9;6,555555556
bari;15:26,0;0;15:26,0;0;0;1;15:26,0;15:26,0;pp;;0;190207;0;0;0;A;B;1;C;B;0;0;B;1;F;B;1;C;1;0;0;7;up;19;1;190207;;Khulna;Dighalia;Dighalia;Dighalia-1;64;162;42;9;7,111111111
bari;21:42,0;0;21:42,0;0;0;1;21:42,0;21:42,0;pp;;0;190208;0;0;0;B;B;0;C;D;0;0;C;1;F;C;0;C;4;1;0;8;up;19;1;190208;;Khulna;Dighalia;Dighalia;Dighalia-1;64;162;42;9;7,111111111
bari;25:45,0;0;25:45,0;0;0;1;25:45,0;25:45,0;0;C;0;190220;0;0;0;A;A;0;C;B;0;0;B;2;F;B;1;0;3;0;;20;np;19;1;190220;;Khulna;Dighalia;Dighalia;Dighalia-1;64;162;42;9;4,666666667
sanjoy;44:42,0;0;44:42,0;0;0;1;44:42,0;44:42,0;pp;C;89,3404346;170217;23,1985277;0;0;B;B;0;D;A;3662;1;D;1;F;B;0;0;1;1;;17;pp;17;1;170217;;Jessore;Bagharpara;Dohakula;Talbaria;2;75;59;9;8,333333333
sanjoy;40:02,0;0;40:02,0;0;0;1;40:02,0;40:02,0;pp;;89,34341989;170218;23,21379115;0;-56;B;C;0;B;C;15;1;B;1;F;C;0;C;0;0;;18;pp;17;1;170218;;Jessore;Bagharpara;Dohakula;Talbaria;2;75;59;9;8,333333333
sanjoy;46:32,0;0;46:32,0;0;0;1;46:32,0;46:32,0;np;C;89,3392365;170221;23,1969256;0;0;B;B;0;A;A;3759;1;A;1;M;A;0;0;1;1;;21;np;17;1;170221;;Jessore;Bagharpara;Dohakula;Talbaria;2;75;59;9;6,555555556
sanjoy;52:26,0;0;52:26,0;0;0;1;52:26,0;52:26,0;np;C;89,3392365;170222;23,1969256;0;0;B;B;0;C;C;3759;0;D;1;M;C;1;0;1;1;;22;np;17;1;170222;;Jessore;Bagharpara;Dohakula;Talbaria;2;75;59;9;6,555555556
sanjoy;57:01,0;0;57:01,0;0;0;1;57:01,0;57:01,0;np;;89,3392365;170220;23,1969256;0;0;B;B;0;D;A;3759;0;C;1;M;A;0;C;1;2;;20;np;17;1;170220;;Jessore;Bagharpara;Dohakula;Talbaria;2;75;59;9;6,555555556
sanjoy;02:07,0;0;02:07,0;0;0;1;02:07,0;02:07,0;np;;89,3392365;170226;23,1969256;0;0;B;B;0;C;C;3759;0;C;1;F;C;0;C;1;0;;26;np;17;1;170226;;Jessore;Bagharpara;Dohakula;Talbaria;2;75;59;9;6,555555556
sanjoy;42:14,0;0;42:14,0;0;0;1;42:14,0;42:14,0;np;;89,34325685;170219;23,21380633;0;-21;B;B;0;C;C;20;0;B;2;F;C;1;C;1;0;;19;np;17;1;170219;;Jessore;Bagharpara;Dohakula;Talbaria;2;75;59;9;6,555555556
sanjoy;49:36,0;0;49:36,0;0;0;1;49:36,0;49:36,0;np;;89,34336061;170227;23,21389759;0;-79;B;B;0;B;A;20;0;B;2;M;A;0;C;1;0;;27;np;17;1;170227;;Jessore;Bagharpara;Dohakula;Talbaria;2;75;59;9;6,555555556
quddus;38:29,0;0;38:29,0;0;0;1;38:29,0;38:29,0;np;;89,2708177;180221;22,9410551;0;0;A;A;0;B;A;4367;1;B;2;F;A;0;C;1;1;;21;np;18;1;180221;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;11,11111111
quddus;44:21,0;0;44:21,0;0;0;1;44:21,0;44:21,0;pp;;89,2300563;180216;22,9496714;0;0;A;A;2;B;A;3361;0;B;1;F;A;1;C;1;0;;16;pp;18;1;180216;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;11,22222222
quddus;49:12,0;0;49:12,0;0;0;1;49:12,0;49:12,0;np;;89,2545394;180219;22,9016187;0;0;A;A;1;B;A;4680;0;B;1;F;A;1;C;2;0;;19;np;18;1;180219;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;11,11111111
quddus;51:32,0;0;51:32,0;0;0;1;51:32,0;51:32,0;up;;89,2545394;180205;22,9016187;0;0;A;A;0;B;A;4680;0;B;1;F;A;1;C;1;0;0;5;up;18;1;180205;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;5,666666667
quddus;23:41,0;0;23:41,0;0;0;1;23:41,0;23:41,0;np;;89,2300563;180223;22,9496714;0;0;A;A;1;B;A;3361;0;B;1;F;A;1;C;1;0;;23;np;18;1;180223;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;11,11111111
quddus;13:06,0;0;13:06,0;0;0;1;13:06,0;13:06,0;pp;C;89,2192424;180201;22,9027195;0;0;A;A;0;C;A;3124;0;B;1;F;A;0;0;1;1;0;1;up;18;1;180201;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;5,666666667
quddus;52:01,0;0;52:01,0;0;0;1;52:01,0;52:01,0;pp;;89,3078213;180211;22,9462686;0;0;A;A;0;C;A;4724;1;B;1;F;A;1;C;1;0;;11;pp;18;1;180211;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;11,22222222
quddus;54:33,0;0;54:33,0;0;0;1;54:33,0;54:33,0;up;;89,3078213;180203;22,9462686;0;0;A;A;2;B;A;4724;0;B;1;F;B;0;C;1;0;0;3;up;18;1;180203;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;5,666666667
quddus;58:07,0;0;58:07,0;0;0;1;58:07,0;58:07,0;up;;89,3078213;180210;22,9462686;0;0;A;8;0;D;A;4724;0;C;1;F;A;0;C;0;0;;10;pp;18;1;180210;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;11,22222222
quddus;32:51,0;0;32:51,0;0;0;1;32:51,0;32:51,0;pp;;89,2300563;180213;22,9496714;0;0;A;A;0;B;A;3361;2;B;1;F;A;0;C;1;0;;13;pp;18;1;180213;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;11,22222222
quddus;35:23,0;0;35:23,0;0;0;1;35:23,0;35:23,0;up;;89,2300563;180204;22,9496714;0;0;A;A;1;B;A;3361;1;A;2;F;A;0;C;1;0;0;4;up;18;1;180204;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;5,666666667
quddus;38:08,0;0;38:08,0;0;0;1;38:08,0;38:08,0;up;C;89,2300563;180207;22,9496714;0;0;A;A;1;C;A;3361;0;A;2;F;A;0;0;1;0;0;7;up;18;1;180207;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;5,666666667
quddus;24:01,0;0;24:01,0;0;0;1;24:01,0;24:01,0;np;;89,2708177;180222;22,9410551;0;0;A;A;0;B;A;4367;1;B;1;F;A;0;C;1;0;;22;np;18;1;180222;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;11,11111111
quddus;26:59,0;0;26:59,0;0;0;1;26:59,0;26:59,0;up;C;89,2893195;180206;22,9436619;0;0;A;A;0;B;A;4367;0;B;1;F;A;1;0;2;1;0;6;up;18;1;180206;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;5,666666667
quddus;53:19,0;0;53:19,0;0;0;1;53:19,0;53:19,0;pp;;89,2708177;180217;22,9410551;0;0;A;A;0;C;A;4367;0;B;2;F;A;1;C;1;0;;17;pp;18;1;180217;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;11,22222222
quddus;23:16,0;0;23:16,0;0;0;1;23:16,0;23:16,0;np;;89,2300563;180224;22,9496714;0;0;A;A;2;B;A;3361;0;B;2;F;A;0;A;1;1;;24;np;18;1;180224;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;11,11111111
quddus;26:29,0;0;26:29,0;0;0;1;26:29,0;26:29,0;up;;89,2545394;180202;22,9016187;0;0;A;A;1;D;A;4680;0;A;1;F;A;0;B;1;1;0;2;up;18;1;180202;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;5,666666667
quddus;30:10,0;0;30:10,0;0;0;1;30:10,0;30:10,0;np;;89,2300563;180227;22,9496714;0;0;A;A;0;C;A;3361;1;B;1;F;A;1;A;1;0;;27;np;18;1;180227;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;11,11111111
quddus;10:10,0;0;10:10,0;0;0;1;10:10,0;10:10,0;np;;89,2545394;180225;22,9016187;0;0;A;A;0;B;A;4680;0;C;1;F;A;0;C;1;1;;25;np;18;1;180225;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;11,11111111
quddus;12:52,0;0;12:52,0;0;0;1;12:52,0;12:52,0;np;C;89,2508574;180226;22,9669266;0;0;A;A;0;B;A;3361;1;A;1;F;D;1;0;1;0;;26;np;18;1;180226;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;11,11111111
quddus;17:04,0;0;17:04,0;0;0;1;17:04,0;17:04,0;pp;;89,2300563;180214;22,9496714;0;0;A;A;1;C;A;3361;0;B;2;F;A;1;A;1;0;;14;pp;18;1;180214;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;11,22222222
quddus;20:16,0;0;20:16,0;0;0;1;20:16,0;20:16,0;pp;;89,2545394;180215;22,9016187;0;0;A;A;2;C;A;4680;0;B;2;F;B;1;B;2;0;;15;pp;18;1;180215;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;11,22222222
quddus;49:18,0;0;49:18,0;0;0;1;49:18,0;49:18,0;np;C;89,2422979;180220;22,9256451;0;0;A;A;1;B;A;3361;0;B;2;F;A;1;0;2;0;;20;np;18;1;180220;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;11,11111111
quddus;21:03,0;0;21:03,0;0;0;1;21:03,0;21:03,0;pp;;89,2192424;180218;22,9027195;0;0;A;A;0;C;A;3124;1;B;2;F;A;1;A;1;0;;18;pp;18;1;180218;;Jessore;Keshabpur;Pangia;Gorvanga-2;51;101;100;9;11,22222222
ramzan;07:40,0;0;07:40,0;0;0;1;07:40,0;07:40,0;up;C;90,3777425;220201;24,3826967;0;0;A;A;0;C;C;2189;0;C;1;F;C;2;0;1;1;0;1;up;22;1;220201;;Mymensingh;Bhaluka;Hobirbare;Hobirbare-12;4;29;174;9;0,444444444
ramzan;07:42,0;0;07:42,0;0;0;1;07:42,0;07:42,0;up;C;90,3777425;220203;24,3826967;0;0;A;A;0;C;C;2189;0;C;1;F;C;1;0;2;0;0;3;up;22;1;220203;;Mymensingh;Bhaluka;Hobirbare;Hobirbare-12;4;29;174;9;0,444444444
ramzan;02:13,0;0;02:13,0;0;0;1;02:13,0;02:13,0;up;D;90,3777425;220202;24,3826967;0;0;A;A;1;B;C;2189;0;B;1;F;C;0;0;2;0;0;2;up;22;1;220202;;Mymensingh;Bhaluka;Hobirbare;Hobirbare-12;4;29;174;9;0,444444444
bari;07:02,0;0;07:02,0;0;0;1;07:02,0;07:02,0;0;;0;190222;0;0;0;A;A;3;A;A;0;1;A;5;F;A;1;A;6;3;;22;np;19;1;190222;;Khulna;Dighalia;Dighalia;Dighalia-1;64;162;42;9;4,666666667
bari;22:01,0;0;22:01,0;0;0;1;22:01,0;22:01,0;0;;0;190225;0;0;0;B;B;0;C;B;0;0;C;1;F;B;0;C;1;1;;25;np;19;1;190225;;Khulna;Dighalia;Dighalia;Dighalia-1;64;162;42;9;4,666666667
bari;32:15,0;0;32:15,0;0;0;1;32:15,0;32:15,0;0;A;0;190226;0;0;0;A;A;1;A;A;0;1;A;3;F;A;2;0;4;0;;26;np;19;1;190226;;Khulna;Dighalia;Dighalia;Dighalia-1;64;162;42;9;4,666666667
bari;49:23,0;0;49:23,0;0;0;1;49:23,0;49:23,0;0;A;0;190227;0;0;0;A;A;0;A;A;0;0;A;3;F;A;1;0;2;1;;27;np;19;1;190227;;Khulna;Dighalia;Dighalia;Dighalia-1;64;162;42;9;4,666666667
bari;05:08,0;0;05:08,0;0;0;1;05:08,0;05:08,0;0;C;0;190221;0;0;0;A;A;0;A;A;0;0;B;1;F;B;0;0;2;0;;21;np;19;1;190221;;Khulna;Dighalia;Dighalia;Dighalia-1;64;162;42;9;4,666666667
bari;44:45,0;0;44:45,0;0;0;1;44:45,0;44:45,0;0;;0;190223;0;0;0;A;A;0;B;A;0;0;C;2;F;A;1;C;3;0;;23;np;19;1;190223;;Khulna;Dighalia;Dighalia;Dighalia-1;64;162;42;9;4,666666667
bari;49:14,0;0;49:14,0;0;0;1;49:14,0;49:14,0;pp;;0;190224;0;0;0;A;A;1;B;A;0;0;C;2;F;B;0;C;2;0;;24;np;19;1;190224;;Khulna;Dighalia;Dighalia;Dighalia-1;64;162;42;9;4,666666667
kamruzzaman;25:36,0;0;25:36,0;0;0;1;25:36,0;25:36,0;up;C;89,5037684;200203;22,7303712;0;0;A;B;0;C;A;3333;0;C;1;F;A;1;0;1;1;0;3;up;20;1;200203;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;2,777777778
kamruzzaman;31:45,0;0;31:45,0;0;0;1;31:45,0;31:45,0;pp;C;89,5037684;200210;22,7303712;0;0;A;B;0;C;A;3333;0;B;2;F;A;1;0;1;0;;10;pp;20;1;200210;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;8,111111111
kamruzzaman;35:23,0;0;35:23,0;0;0;1;35:23,0;35:23,0;pp;C;89,5037684;200212;22,7303712;0;0;A;B;0;C;A;3333;0;C;1;F;D;0;0;1;1;;12;pp;20;1;200212;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;8,111111111
kamruzzaman;38:51,0;0;38:51,0;0;0;1;38:51,0;38:51,0;np;C;89,5037684;200227;22,7303712;0;0;A;B;1;A;A;3333;0;B;3;F;A;1;0;3;0;;27;np;20;1;200227;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;11,66666667
kamruzzaman;09:34,0;0;09:34,0;0;0;1;09:34,0;09:34,0;up;C;89,5037684;200204;22,7303712;0;0;A;8;0;B;A;3333;0;B;0;M;A;0;0;1;0;0;4;up;20;1;200204;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;2,777777778
kamruzzaman;14:19,0;0;14:19,0;0;0;1;14:19,0;14:19,0;up;C;89,5037684;200206;22,7303712;0;0;A;B;1;B;A;3333;0;A;1;M;B;1;0;1;0;0;6;up;20;1;200206;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;2,777777778
kamruzzaman;18:29,0;0;18:29,0;0;0;1;18:29,0;18:29,0;pp;C;89,5037684;200211;22,7303712;0;0;A;A;1;B;A;3333;1;B;3;F;B;1;0;4;0;;11;pp;20;1;200211;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;8,111111111
kamruzzaman;22:45,0;0;22:45,0;0;0;1;22:45,0;22:45,0;pp;C;89,5037684;200215;22,7303712;0;0;A;B;1;B;A;3333;0;B;1;M;A;0;0;4;0;;15;pp;20;1;200215;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;8,111111111
kamruzzaman;29:58,0;0;29:58,0;0;0;1;29:58,0;29:58,0;pp;C;89,5037684;200218;22,7303712;0;0;A;B;1;B;A;3333;0;B;2;F;A;0;0;2;0;;18;pp;20;1;200218;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;8,111111111
kamruzzaman;34:15,0;0;34:15,0;0;0;1;34:15,0;34:15,0;np;C;89,5037684;200224;22,7303712;0;0;A;8;0;C;A;3333;0;C;0;M;B;0;0;1;0;;24;np;20;1;200224;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;11,66666667
kamruzzaman;25:25,0;0;25:25,0;0;0;1;25:25,0;25:25,0;up;C;89,51655659;200202;22,73767147;0;-40;A;B;0;B;A;5;0;B;1;F;A;1;0;1;1;0;2;up;20;1;200202;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;2,777777778
kamruzzaman;30:11,0;0;30:11,0;0;0;1;30:11,0;30:11,0;up;C;89,5039439;200205;22,7301262;0;0;A;B;0;C;A;3354;0;A;1;F;A;0;0;1;1;0;5;up;20;1;200205;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;2,777777778
kamruzzaman;37:26,0;0;37:26,0;0;0;1;37:26,0;37:26,0;up;C;89,5039439;200209;22,7301262;0;0;A;A;2;C;A;3354;0;B;1;M;B;0;0;2;0;0;9;up;20;1;200209;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;2,777777778
kamruzzaman;41:14,0;0;41:14,0;0;0;1;41:14,0;41:14,0;pp;;89,5039439;200213;22,7301262;0;0;A;B;0;B;A;3354;0;B;2;F;A;0;B;1;0;;13;pp;20;1;200213;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;8,111111111
kamruzzaman;45:04,0;0;45:04,0;0;0;1;45:04,0;45:04,0;np;C;89,5039439;200219;22,7301262;0;0;A;B;0;B;A;3354;0;B;2;M;A;0;0;3;1;;19;np;20;1;200219;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;11,66666667
kamruzzaman;49:46,0;0;49:46,0;0;0;1;49:46,0;49:46,0;np;;89,5039439;200220;22,7301262;0;0;A;B;0;B;A;3354;0;B;1;F;A;0;A;2;0;;20;np;20;1;200220;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;11,66666667
kamruzzaman;55:40,0;0;55:40,0;0;0;1;55:40,0;55:40,0;np;B;89,5039439;200221;22,7301262;0;0;A;B;0;C;A;3354;0;B;1;F;A;0;0;1;1;;21;np;20;1;200221;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;11,66666667
kamruzzaman;59:31,0;0;59:31,0;0;0;1;59:31,0;59:31,0;np;C;89,5039439;200222;22,7301262;0;0;A;B;1;B;A;3354;0;B;1;F;A;0;0;3;0;;22;np;20;1;200222;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;11,66666667
kamruzzaman;03:35,0;0;03:35,0;0;0;1;03:35,0;03:35,0;up;C;89,5041409;200201;22,7302544;0;0;A;B;0;B;A;3335;0;B;1;F;A;0;0;1;1;0;1;up;20;1;200201;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;2,777777778
kamruzzaman;08:09,0;0;08:09,0;0;0;1;08:09,0;08:09,0;up;B;89,5041409;200207;22,7302544;0;0;A;B;2;C;A;3335;0;A;2;F;A;0;0;1;0;0;7;up;20;1;200207;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;2,777777778
kamruzzaman;15:29,0;0;15:29,0;0;0;1;15:29,0;15:29,0;pp;C;89,5041409;200214;22,7302544;0;0;A;B;0;B;A;3335;1;B;1;F;A;0;0;1;0;;14;pp;20;1;200214;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;8,111111111
kamruzzaman;20:07,0;0;20:07,0;0;0;1;20:07,0;20:07,0;pp;C;89,5041409;200216;22,7302544;0;0;A;B;0;B;A;3335;0;B;2;F;A;0;0;1;1;;16;pp;20;1;200216;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;8,111111111
kamruzzaman;24:46,0;0;24:46,0;0;0;1;24:46,0;24:46,0;np;C;89,5041409;200223;22,7302544;0;0;A;B;0;C;A;3335;0;B;2;F;A;1;0;1;0;;23;np;20;1;200223;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;11,66666667
kamruzzaman;29:19,0;0;29:19,0;0;0;1;29:19,0;29:19,0;np;C;89,5041409;200225;22,7302544;0;0;A;B;1;C;A;3335;0;B;1;F;A;0;0;1;1;;25;np;20;1;200225;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;11,66666667
kamruzzaman;34:39,0;0;34:39,0;0;0;1;34:39,0;34:39,0;np;C;89,5041409;200226;22,7302544;0;0;A;B;0;C;A;3335;1;B;3;F;B;0;0;1;1;;26;np;20;1;200226;;Khulna;Batiaghata;Batiaghata;Bolabunia;25;73;105;9;11,66666667
ramzan;43:21,0;0;43:21,0;0;0;1;43:21,0;43:21,0;up;C;0;210211;0;0;0;A;A;0;C;C;0;0;B;2;F;C;1;0;1;0;;11;pp;21;1;210211;;Mymensingh;Mymensingh Sadar;Chornilokkhia;Rosidpur purbopara;36;42;36;9;4,666666667
ramzan;43:27,0;0;43:27,0;0;0;1;43:27,0;43:27,0;up;C;0;210213;0;0;0;A;A;1;C;C;0;1;B;1;F;C;0;0;1;1;;13;pp;21;1;210213;;Mymensingh;Mymensingh Sadar;Chornilokkhia;Rosidpur purbopara;36;42;36;9;4,666666667
ramzan;43:28,0;0;43:28,0;0;0;1;43:28,0;43:28,0;pp;C;0;210222;0;0;0;B;B;0;C;C;0;1;B;2;F;C;1;0;2;0;;22;np;21;1;210222;;Mymensingh;Mymensingh Sadar;Chornilokkhia;Rosidpur purbopara;36;42;36;9;4
ramzan;27:16,0;0;27:16,0;0;0;1;27:16,0;27:16,0;up;C;0;210201;0;0;0;A;A;3;C;C;0;0;B;2;F;C;0;0;2;0;0;1;up;21;1;210201;;Mymensingh;Mymensingh Sadar;Chornilokkhia;Rosidpur purbopara;36;42;36;9;4
ramzan;27:17,0;0;27:17,0;0;0;1;27:17,0;27:17,0;pp;C;0;210202;0;0;0;A;A;2;C;C;0;0;B;3;F;C;3;0;3;0;0;2;up;21;1;210202;;Mymensingh;Mymensingh Sadar;Chornilokkhia;Rosidpur purbopara;36;42;36;9;4
ramzan;27:18,0;0;27:18,0;0;0;1;27:18,0;27:18,0;up;C;0;210207;0;0;0;B;A;0;C;C;0;0;A;2;F;C;2;0;2;0;0;7;up;21;1;210207;;Mymensingh;Mymensingh Sadar;Chornilokkhia;Rosidpur purbopara;36;42;36;9;4
ramzan;27:19,0;0;27:19,0;0;0;1;27:19,0;27:19,0;pp;B;0;210216;0;0;0;A;A;1;D;C;0;0;B;3;F;C;2;0;1;0;;16;pp;21;1;210216;;Mymensingh;Mymensingh Sadar;Chornilokkhia;Rosidpur purbopara;36;42;36;9;4,666666667
ramzan;27:20,0;0;27:20,0;0;0;1;27:20,0;27:20,0;up;B;0;210220;0;0;0;A;A;1;C;C;0;1;A;1;F;C;1;0;1;1;;20;np;21;1;210220;;Mymensingh;Mymensingh Sadar;Chornilokkhia;Rosidpur purbopara;36;42;36;9;4
ramzan;27:21,0;0;27:21,0;0;0;1;27:21,0;27:21,0;pp;C;0;210221;0;0;0;A;A;2;C;C;0;0;B;1;F;C;1;0;1;0;;21;np;21;1;210221;;Mymensingh;Mymensingh Sadar;Chornilokkhia;Rosidpur purbopara;36;42;36;9;4
ramzan;27:21,0;0;27:21,0;0;0;1;27:21,0;27:21,0;pp;C;0;210224;0;0;0;A;A;1;C;C;0;2;A;1;F;C;1;0;1;0;;24;np;21;1;210224;;Mymensingh;Mymensingh Sadar;Chornilokkhia;Rosidpur purbopara;36;42;36;9;4
ramzan;27:22,0;0;27:22,0;0;0;1;27:22,0;27:22,0;pp;C;0;210225;0;0;0;A;A;0;C;C;0;0;B;1;F;C;0;0;1;0;;25;np;21;1;210225;;Mymensingh;Mymensingh Sadar;Chornilokkhia;Rosidpur purbopara;36;42;36;9;4
ramzan;27:23,0;0;27:23,0;0;0;1;27:23,0;27:23,0;np;;0;210227;0;0;0;A;A;0;B;A;0;1;B;1;F;A;0;A;1;1;;27;np;21;1;210227;;Mymensingh;Mymensingh Sadar;Chornilokkhia;Rosidpur purbopara;36;42;36;9;4
ramzan;49:54,0;0;49:54,0;0;0;1;49:54,0;49:54,0;up;B;0;210203;0;0;0;A;A;1;C;C;0;0;A;2;F;C;0;0;1;0;0;3;up;21;1;210203;;Mymensingh;Mymensingh Sadar;Chornilokkhia;Rosidpur purbopara;36;42;36;9;4
ramzan;49:54,0;0;49:54,0;0;0;1;49:54,0;49:54,0;up;C;0;210204;0;0;0;A;A;3;C;C;0;0;B;2;F;C;1;0;2;0;0;4;up;21;1;210204;;Mymensingh;Mymensingh Sadar;Chornilokkhia;Rosidpur purbopara;36;42;36;9;4
ramzan;49:56,0;0;49:56,0;0;0;1;49:56,0;49:56,0;up;C;0;210208;0;0;0;A;A;2;C;C;0;0;A;1;F;C;1;0;1;0;0;8;up;21;1;210208;;Mymensingh;Mymensingh Sadar;Chornilokkhia;Rosidpur purbopara;36;42;36;9;4
ramzan;49:56,0;0;49:56,0;0;0;1;49:56,0;49:56,0;up;C;0;210212;0;0;0;A;A;0;C;C;0;0;B;1;F;C;0;0;1;1;;12;pp;21;1;210212;;Mymensingh;Mymensingh Sadar;Chornilokkhia;Rosidpur purbopara;36;42;36;9;4,666666667
