Sl..No,ID,code128,PSU,District,PSU_UP,Upazila,PSU_Union,Union,PSU_VWC,VWC,HH_PSU,wealth,Ultra.poor,Poor,Non.Poor,Total,Remarks,Print Sl .no
38249,1424333421,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,34,Joynagar- 1,21,PP,12,108,50,170,,3
38249,1424333422,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,34,Joynagar- 1,22,PP,12,108,50,170,,3
38249,1424333423,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,34,Joynagar- 1,23,PP,12,108,50,170,,3
38249,1424333424,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,34,Joynagar- 1,24,PP,12,108,50,170,,3
38249,1424333425,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,34,Joynagar- 1,25,PP,12,108,50,170,,3
38249,1424333426,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,34,Joynagar- 1,26,PP,12,108,50,170,,3
38249,1424333431,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,34,Joynagar- 1,31,NP,12,108,50,170,,3
38249,1424333432,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,34,Joynagar- 1,32,NP,12,108,50,170,,3
38249,1424333433,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,34,Joynagar- 1,33,NP,12,108,50,170,,3
38249,1424333434,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,34,Joynagar- 1,34,NP,12,108,50,170,,3
38249,1424333435,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,34,Joynagar- 1,35,NP,12,108,50,170,,3
38249,1424333436,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,34,Joynagar- 1,36,NP,12,108,50,170,,3
,,#NAME?,,,,,,,,,,,,,,,,3
,,#NAME?,,,,,,,,,,,,,,,,3
38260,1424333611,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,36,Nabogram-1,11,UP,25,111,90,226,,3
38260,1424333612,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,36,Nabogram-1,12,UP,25,111,90,226,,3
38260,1424333613,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,36,Nabogram-1,13,UP,25,111,90,226,,3
38260,1424333614,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,36,Nabogram-1,14,UP,25,111,90,226,,3
38260,1424333615,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,36,Nabogram-1,15,UP,25,111,90,226,,3
38260,1424333616,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,36,Nabogram-1,16,UP,25,111,90,226,,3
38260,1424333621,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,36,Nabogram-1,21,PP,25,111,90,226,,3
38260,1424333622,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,36,Nabogram-1,22,PP,25,111,90,226,,3
38260,1424333623,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,36,Nabogram-1,23,PP,25,111,90,226,,3
38260,1424333624,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,36,Nabogram-1,24,PP,25,111,90,226,,3
38260,1424333625,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,36,Nabogram-1,25,PP,25,111,90,226,,3
38260,1424333626,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,36,Nabogram-1,26,PP,25,111,90,226,,3
38260,1424333631,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,36,Nabogram-1,31,NP,25,111,90,226,,3
38260,1424333632,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,36,Nabogram-1,32,NP,25,111,90,226,,3
38260,1424333633,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,36,Nabogram-1,33,NP,25,111,90,226,,3
38260,1424333634,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,36,Nabogram-1,34,NP,25,111,90,226,,3
38260,1424333635,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,36,Nabogram-1,35,NP,25,111,90,226,,3
38260,1424333636,#NAME?,14,Tangail  ,24,Gopalpur,33,Alomnagar ,36,Nabogram-1,36,NP,25,111,90,226,,3
,,#NAME?,,,,,,,,,,,,,,,,3
,,#NAME?,,,,,,,,,,,,,,,,3
38334,1424343511,#NAME?,14,Tangail  ,24,Gopalpur,34,Nagda Shimla ,35,Jamtoil-2,11,UP,23,115,127,265,,3
38334,1424343512,#NAME?,14,Tangail  ,24,Gopalpur,34,Nagda Shimla ,35,Jamtoil-2,12,UP,23,115,127,265,,3
38334,1424343513,#NAME?,14,Tangail  ,24,Gopalpur,34,Nagda Shimla ,35,Jamtoil-2,13,UP,23,115,127,265,,3
38334,1424343514,#NAME?,14,Tangail  ,24,Gopalpur,34,Nagda Shimla ,35,Jamtoil-2,14,UP,23,115,127,265,,3
38334,1424343515,#NAME?,14,Tangail  ,24,Gopalpur,34,Nagda Shimla ,35,Jamtoil-2,15,UP,23,115,127,265,,3
38334,1424343516,#NAME?,14,Tangail  ,24,Gopalpur,34,Nagda Shimla ,35,Jamtoil-2,16,UP,23,115,127,265,,3
38334,1424343521,#NAME?,14,Tangail  ,24,Gopalpur,34,Nagda Shimla ,35,Jamtoil-2,21,PP,23,115,127,265,,3
38334,1424343522,#NAME?,14,Tangail  ,24,Gopalpur,34,Nagda Shimla ,35,Jamtoil-2,22,PP,23,115,127,265,,3
38334,1424343523,#NAME?,14,Tangail  ,24,Gopalpur,34,Nagda Shimla ,35,Jamtoil-2,23,PP,23,115,127,265,,3
38334,1424343524,#NAME?,14,Tangail  ,24,Gopalpur,34,Nagda Shimla ,35,Jamtoil-2,24,PP,23,115,127,265,,3
38334,1424343525,#NAME?,14,Tangail  ,24,Gopalpur,34,Nagda Shimla ,35,Jamtoil-2,25,PP,23,115,127,265,,3
38334,1424343526,#NAME?,14,Tangail  ,24,Gopalpur,34,Nagda Shimla ,35,Jamtoil-2,26,PP,23,115,127,265,,3
38334,1424343531,#NAME?,14,Tangail  ,24,Gopalpur,34,Nagda Shimla ,35,Jamtoil-2,31,NP,23,115,127,265,,3
38334,1424343532,#NAME?,14,Tangail  ,24,Gopalpur,34,Nagda Shimla ,35,Jamtoil-2,32,NP,23,115,127,265,,3
38334,1424343533,#NAME?,14,Tangail  ,24,Gopalpur,34,Nagda Shimla ,35,Jamtoil-2,33,NP,23,115,127,265,,3
38334,1424343534,#NAME?,14,Tangail  ,24,Gopalpur,34,Nagda Shimla ,35,Jamtoil-2,34,NP,23,115,127,265,,3
38334,1424343535,#NAME?,14,Tangail  ,24,Gopalpur,34,Nagda Shimla ,35,Jamtoil-2,35,NP,23,115,127,265,,3
38334,1424343536,#NAME?,14,Tangail  ,24,Gopalpur,34,Nagda Shimla ,35,Jamtoil-2,36,NP,23,115,127,265,,3
,,#NAME?,,,,,,,,,,,,,,,,3
,,#NAME?,,,,,,,,,,,,,,,,3
37985,1445676911,#NAME?,14,Tangail,45,Modhupur,67,Ausnara,69,Konapara,11,UP,67,185,23,275,,3
37985,1445676912,#NAME?,14,Tangail,45,Modhupur,67,Ausnara,69,Konapara,12,UP,67,185,23,275,,3
37985,1445676913,#NAME?,14,Tangail,45,Modhupur,67,Ausnara,69,Konapara,13,UP,67,185,23,275,,3
37985,1445676914,#NAME?,14,Tangail,45,Modhupur,67,Ausnara,69,Konapara,14,UP,67,185,23,275,,3
37985,1445676915,#NAME?,14,Tangail,45,Modhupur,67,Ausnara,69,Konapara,15,UP,67,185,23,275,,3
37985,1445676916,#NAME?,14,Tangail,45,Modhupur,67,Ausnara,69,Konapara,16,UP,67,185,23,275,,3
37985,1445676921,#NAME?,14,Tangail,45,Modhupur,67,Ausnara,69,Konapara,21,PP,67,185,23,275,,3
37985,1445676922,#NAME?,14,Tangail,45,Modhupur,67,Ausnara,69,Konapara,22,PP,67,185,23,275,,3
37985,1445676923,#NAME?,14,Tangail,45,Modhupur,67,Ausnara,69,Konapara,23,PP,67,185,23,275,,3
37985,1445676924,#NAME?,14,Tangail,45,Modhupur,67,Ausnara,69,Konapara,24,PP,67,185,23,275,,3
37985,1445676925,#NAME?,14,Tangail,45,Modhupur,67,Ausnara,69,Konapara,25,PP,67,185,23,275,,3
37985,1445676926,#NAME?,14,Tangail,45,Modhupur,67,Ausnara,69,Konapara,26,PP,67,185,23,275,,3
37985,1445676931,#NAME?,14,Tangail,45,Modhupur,67,Ausnara,69,Konapara,31,NP,67,185,23,275,,3
37985,1445676932,#NAME?,14,Tangail,45,Modhupur,67,Ausnara,69,Konapara,32,NP,67,185,23,275,,3
37985,1445676933,#NAME?,14,Tangail,45,Modhupur,67,Ausnara,69,Konapara,33,NP,67,185,23,275,,3
37985,1445676934,#NAME?,14,Tangail,45,Modhupur,67,Ausnara,69,Konapara,34,NP,67,185,23,275,,3
37985,1445676935,#NAME?,14,Tangail,45,Modhupur,67,Ausnara,69,Konapara,35,NP,67,185,23,275,,3
37985,1445676936,#NAME?,14,Tangail,45,Modhupur,67,Ausnara,69,Konapara,36,NP,67,185,23,275,,3
,,#NAME?,,,,,,,,,,,,,,,,3
,,#NAME?,,,,,,,,,,,,,,,,3
38883,1460878911,#NAME?,14,Tangail,60,Shakhipur,87,Boheratiol,89,Jugir Gopa-347,11,UP,16,70,140,226,,3
38883,1460878912,#NAME?,14,Tangail,60,Shakhipur,87,Boheratiol,89,Jugir Gopa-347,12,UP,16,70,140,226,,3
38883,1460878913,#NAME?,14,Tangail,60,Shakhipur,87,Boheratiol,89,Jugir Gopa-347,13,UP,16,70,140,226,,3
38883,1460878914,#NAME?,14,Tangail,60,Shakhipur,87,Boheratiol,89,Jugir Gopa-347,14,UP,16,70,140,226,,3
38883,1460878915,#NAME?,14,Tangail,60,Shakhipur,87,Boheratiol,89,Jugir Gopa-347,15,UP,16,70,140,226,,3
38883,1460878916,#NAME?,14,Tangail,60,Shakhipur,87,Boheratiol,89,Jugir Gopa-347,16,UP,16,70,140,226,,3
38883,1460878921,#NAME?,14,Tangail,60,Shakhipur,87,Boheratiol,89,Jugir Gopa-347,21,PP,16,70,140,226,,3
38883,1460878922,#NAME?,14,Tangail,60,Shakhipur,87,Boheratiol,89,Jugir Gopa-347,22,PP,16,70,140,226,,3
38883,1460878923,#NAME?,14,Tangail,60,Shakhipur,87,Boheratiol,89,Jugir Gopa-347,23,PP,16,70,140,226,,3
38883,1460878924,#NAME?,14,Tangail,60,Shakhipur,87,Boheratiol,89,Jugir Gopa-347,24,PP,16,70,140,226,,3
38883,1460878925,#NAME?,14,Tangail,60,Shakhipur,87,Boheratiol,89,Jugir Gopa-347,25,PP,16,70,140,226,,3
38883,1460878926,#NAME?,14,Tangail,60,Shakhipur,87,Boheratiol,89,Jugir Gopa-347,26,PP,16,70,140,226,,3
38883,1460878931,#NAME?,14,Tangail,60,Shakhipur,87,Boheratiol,89,Jugir Gopa-347,31,NP,16,70,140,226,,3
38883,1460878932,#NAME?,14,Tangail,60,Shakhipur,87,Boheratiol,89,Jugir Gopa-347,32,NP,16,70,140,226,,3
38883,1460878933,#NAME?,14,Tangail,60,Shakhipur,87,Boheratiol,89,Jugir Gopa-347,33,NP,16,70,140,226,,3
38883,1460878934,#NAME?,14,Tangail,60,Shakhipur,87,Boheratiol,89,Jugir Gopa-347,34,NP,16,70,140,226,,3
38883,1460878935,#NAME?,14,Tangail,60,Shakhipur,87,Boheratiol,89,Jugir Gopa-347,35,NP,16,70,140,226,,3
38883,1460878936,#NAME?,14,Tangail,60,Shakhipur,87,Boheratiol,89,Jugir Gopa-347,36,NP,16,70,140,226,,3
,,#NAME?,,,,,,,,,,,,,,,,3
,,#NAME?,,,,,,,,,,,,,,,,3
38754,1460889011,#NAME?,14,Tangail,60,Shakhipur,88,Boheratiol,90,Jugir Gopa-218,11,UP,21,80,112,213,,3
38754,1460889012,#NAME?,14,Tangail,60,Shakhipur,88,Boheratiol,90,Jugir Gopa-218,12,UP,21,80,112,213,,3
38754,1460889013,#NAME?,14,Tangail,60,Shakhipur,88,Boheratiol,90,Jugir Gopa-218,13,UP,21,80,112,213,,3
38754,1460889014,#NAME?,14,Tangail,60,Shakhipur,88,Boheratiol,90,Jugir Gopa-218,14,UP,21,80,112,213,,3
38754,1460889015,#NAME?,14,Tangail,60,Shakhipur,88,Boheratiol,90,Jugir Gopa-218,15,UP,21,80,112,213,,3
38754,1460889016,#NAME?,14,Tangail,60,Shakhipur,88,Boheratiol,90,Jugir Gopa-218,16,UP,21,80,112,213,,3
38754,1460889021,#NAME?,14,Tangail,60,Shakhipur,88,Boheratiol,90,Jugir Gopa-218,21,PP,21,80,112,213,,3
38754,1460889022,#NAME?,14,Tangail,60,Shakhipur,88,Boheratiol,90,Jugir Gopa-218,22,PP,21,80,112,213,,3
38754,1460889023,#NAME?,14,Tangail,60,Shakhipur,88,Boheratiol,90,Jugir Gopa-218,23,PP,21,80,112,213,,3
38754,1460889024,#NAME?,14,Tangail,60,Shakhipur,88,Boheratiol,90,Jugir Gopa-218,24,PP,21,80,112,213,,3
38754,1460889025,#NAME?,14,Tangail,60,Shakhipur,88,Boheratiol,90,Jugir Gopa-218,25,PP,21,80,112,213,,3
38754,1460889026,#NAME?,14,Tangail,60,Shakhipur,88,Boheratiol,90,Jugir Gopa-218,26,PP,21,80,112,213,,3
38754,1460889031,#NAME?,14,Tangail,60,Shakhipur,88,Boheratiol,90,Jugir Gopa-218,31,NP,21,80,112,213,,3
38754,1460889032,#NAME?,14,Tangail,60,Shakhipur,88,Boheratiol,90,Jugir Gopa-218,32,NP,21,80,112,213,,3
38754,1460889033,#NAME?,14,Tangail,60,Shakhipur,88,Boheratiol,90,Jugir Gopa-218,33,NP,21,80,112,213,,3
38754,1460889034,#NAME?,14,Tangail,60,Shakhipur,88,Boheratiol,90,Jugir Gopa-218,34,NP,21,80,112,213,,3
38754,1460889035,#NAME?,14,Tangail,60,Shakhipur,88,Boheratiol,90,Jugir Gopa-218,35,NP,21,80,112,213,,3
38754,1460889036,#NAME?,14,Tangail,60,Shakhipur,88,Boheratiol,90,Jugir Gopa-218,36,NP,21,80,112,213,,3
,,#NAME?,,,,,,,,,,,,,,,,3
,,#NAME?,,,,,,,,,,,,,,,,3
37297,1406070711,#NAME?,14,Tangail,6,Basail,7,Kashil,7,Bangra,11,UP,51,62,107,220,,3
37297,1406070712,#NAME?,14,Tangail,6,Basail,7,Kashil,7,Bangra,12,UP,51,62,107,220,,3
37297,1406070713,#NAME?,14,Tangail,6,Basail,7,Kashil,7,Bangra,13,UP,51,62,107,220,,3
37297,1406070714,#NAME?,14,Tangail,6,Basail,7,Kashil,7,Bangra,14,UP,51,62,107,220,,3
37297,1406070715,#NAME?,14,Tangail,6,Basail,7,Kashil,7,Bangra,15,UP,51,62,107,220,,3
37297,1406070716,#NAME?,14,Tangail,6,Basail,7,Kashil,7,Bangra,16,UP,51,62,107,220,,3
37297,1406070721,#NAME?,14,Tangail,6,Basail,7,Kashil,7,Bangra,21,PP,51,62,107,220,,3
37297,1406070722,#NAME?,14,Tangail,6,Basail,7,Kashil,7,Bangra,22,PP,51,62,107,220,,3
37297,1406070723,#NAME?,14,Tangail,6,Basail,7,Kashil,7,Bangra,23,PP,51,62,107,220,,3
37297,1406070724,#NAME?,14,Tangail,6,Basail,7,Kashil,7,Bangra,24,PP,51,62,107,220,,3
37297,1406070725,#NAME?,14,Tangail,6,Basail,7,Kashil,7,Bangra,25,PP,51,62,107,220,,3
37297,1406070726,#NAME?,14,Tangail,6,Basail,7,Kashil,7,Bangra,26,PP,51,62,107,220,,3
37297,1406070731,#NAME?,14,Tangail,6,Basail,7,Kashil,7,Bangra,31,NP,51,62,107,220,,3
37297,1406070732,#NAME?,14,Tangail,6,Basail,7,Kashil,7,Bangra,32,NP,51,62,107,220,,3
37297,1406070733,#NAME?,14,Tangail,6,Basail,7,Kashil,7,Bangra,33,NP,51,62,107,220,,3
37297,1406070734,#NAME?,14,Tangail,6,Basail,7,Kashil,7,Bangra,34,NP,51,62,107,220,,3
37297,1406070735,#NAME?,14,Tangail,6,Basail,7,Kashil,7,Bangra,35,NP,51,62,107,220,,3
37297,1406070736,#NAME?,14,Tangail,6,Basail,7,Kashil,7,Bangra,36,NP,51,62,107,220,,3
,,#NAME?,,,,,,,,,,,,,,,,3
,,#NAME?,,,,,,,,,,,,,,,,3
35106,1462909211,#NAME?,14,Sherpur,62,Sherpur sadar ,90,Vatshala ,92,Vatshala -1,11,UP,10,125,48,183,,4
35106,1462909212,#NAME?,14,Sherpur,62,Sherpur sadar ,90,Vatshala ,92,Vatshala -1,12,UP,10,125,48,183,,4
35106,1462909213,#NAME?,14,Sherpur,62,Sherpur sadar ,90,Vatshala ,92,Vatshala -1,13,UP,10,125,48,183,,4
35106,1462909214,#NAME?,14,Sherpur,62,Sherpur sadar ,90,Vatshala ,92,Vatshala -1,14,UP,10,125,48,183,,4
35106,1462909215,#NAME?,14,Sherpur,62,Sherpur sadar ,90,Vatshala ,92,Vatshala -1,15,UP,10,125,48,183,,4
35106,1462909216,#NAME?,14,Sherpur,62,Sherpur sadar ,90,Vatshala ,92,Vatshala -1,16,UP,10,125,48,183,,4
35106,1462909221,#NAME?,14,Sherpur,62,Sherpur sadar ,90,Vatshala ,92,Vatshala -1,21,PP,10,125,48,183,,4
35106,1462909222,#NAME?,14,Sherpur,62,Sherpur sadar ,90,Vatshala ,92,Vatshala -1,22,PP,10,125,48,183,,4
35106,1462909223,#NAME?,14,Sherpur,62,Sherpur sadar ,90,Vatshala ,92,Vatshala -1,23,PP,10,125,48,183,,4
35106,1462909224,#NAME?,14,Sherpur,62,Sherpur sadar ,90,Vatshala ,92,Vatshala -1,24,PP,10,125,48,183,,4
35106,1462909225,#NAME?,14,Sherpur,62,Sherpur sadar ,90,Vatshala ,92,Vatshala -1,25,PP,10,125,48,183,,4
35106,1462909226,#NAME?,14,Sherpur,62,Sherpur sadar ,90,Vatshala ,92,Vatshala -1,26,PP,10,125,48,183,,4
35106,1462909231,#NAME?,14,Sherpur,62,Sherpur sadar ,90,Vatshala ,92,Vatshala -1,31,NP,10,125,48,183,,4
35106,1462909232,#NAME?,14,Sherpur,62,Sherpur sadar ,90,Vatshala ,92,Vatshala -1,32,NP,10,125,48,183,,4
35106,1462909233,#NAME?,14,Sherpur,62,Sherpur sadar ,90,Vatshala ,92,Vatshala -1,33,NP,10,125,48,183,,4
35106,1462909234,#NAME?,14,Sherpur,62,Sherpur sadar ,90,Vatshala ,92,Vatshala -1,34,NP,10,125,48,183,,4
35106,1462909235,#NAME?,14,Sherpur,62,Sherpur sadar ,90,Vatshala ,92,Vatshala -1,35,NP,10,125,48,183,,4
35106,1462909236,#NAME?,14,Sherpur,62,Sherpur sadar ,90,Vatshala ,92,Vatshala -1,36,NP,10,125,48,183,,4
,,#NAME?,,,,,,,,,,,,,,,,4
,,#NAME?,,,,,,,,,,,,,,,,4
29712,1422313211,#NAME?,14,Mymensingh,22,Gaffargaon,31,Paithol,32,Paithol-4,11,UP,22,155,123,300,,5
29712,1422313212,#NAME?,14,Mymensingh,22,Gaffargaon,31,Paithol,32,Paithol-4,12,UP,22,155,123,300,,5
29712,1422313213,#NAME?,14,Mymensingh,22,Gaffargaon,31,Paithol,32,Paithol-4,13,UP,22,155,123,300,,5
29712,1422313214,#NAME?,14,Mymensingh,22,Gaffargaon,31,Paithol,32,Paithol-4,14,UP,22,155,123,300,,5
29712,1422313215,#NAME?,14,Mymensingh,22,Gaffargaon,31,Paithol,32,Paithol-4,15,UP,22,155,123,300,,5
29712,1422313216,#NAME?,14,Mymensingh,22,Gaffargaon,31,Paithol,32,Paithol-4,16,UP,22,155,123,300,,5
29712,1422313221,#NAME?,14,Mymensingh,22,Gaffargaon,31,Paithol,32,Paithol-4,21,PP,22,155,123,300,,5
29712,1422313222,#NAME?,14,Mymensingh,22,Gaffargaon,31,Paithol,32,Paithol-4,22,PP,22,155,123,300,,5
29712,1422313223,#NAME?,14,Mymensingh,22,Gaffargaon,31,Paithol,32,Paithol-4,23,PP,22,155,123,300,,5
29712,1422313224,#NAME?,14,Mymensingh,22,Gaffargaon,31,Paithol,32,Paithol-4,24,PP,22,155,123,300,,5
29712,1422313225,#NAME?,14,Mymensingh,22,Gaffargaon,31,Paithol,32,Paithol-4,25,PP,22,155,123,300,,5
29712,1422313226,#NAME?,14,Mymensingh,22,Gaffargaon,31,Paithol,32,Paithol-4,26,PP,22,155,123,300,,5
29712,1422313231,#NAME?,14,Mymensingh,22,Gaffargaon,31,Paithol,32,Paithol-4,31,NP,22,155,123,300,,5
29712,1422313232,#NAME?,14,Mymensingh,22,Gaffargaon,31,Paithol,32,Paithol-4,32,NP,22,155,123,300,,5
29712,1422313233,#NAME?,14,Mymensingh,22,Gaffargaon,31,Paithol,32,Paithol-4,33,NP,22,155,123,300,,5
29712,1422313234,#NAME?,14,Mymensingh,22,Gaffargaon,31,Paithol,32,Paithol-4,34,NP,22,155,123,300,,5
29712,1422313235,#NAME?,14,Mymensingh,22,Gaffargaon,31,Paithol,32,Paithol-4,35,NP,22,155,123,300,,5
29712,1422313236,#NAME?,14,Mymensingh,22,Gaffargaon,31,Paithol,32,Paithol-4,36,NP,22,155,123,300,,5
,,#NAME?,,,,,,,,,,,,,,,,5
,,#NAME?,,,,,,,,,,,,,,,,5
28757,1426363811,#NAME?,14,Mymensingh,26,Haluaghat,36,Haluaghat,38,Akonpara-2,11,UP,13,105,176,294,,5
28757,1426363812,#NAME?,14,Mymensingh,26,Haluaghat,36,Haluaghat,38,Akonpara-2,12,UP,13,105,176,294,,5
28757,1426363813,#NAME?,14,Mymensingh,26,Haluaghat,36,Haluaghat,38,Akonpara-2,13,UP,13,105,176,294,,5
28757,1426363814,#NAME?,14,Mymensingh,26,Haluaghat,36,Haluaghat,38,Akonpara-2,14,UP,13,105,176,294,,5
28757,1426363815,#NAME?,14,Mymensingh,26,Haluaghat,36,Haluaghat,38,Akonpara-2,15,UP,13,105,176,294,,5
28757,1426363816,#NAME?,14,Mymensingh,26,Haluaghat,36,Haluaghat,38,Akonpara-2,16,UP,13,105,176,294,,5
28757,1426363821,#NAME?,14,Mymensingh,26,Haluaghat,36,Haluaghat,38,Akonpara-2,21,PP,13,105,176,294,,5
28757,1426363822,#NAME?,14,Mymensingh,26,Haluaghat,36,Haluaghat,38,Akonpara-2,22,PP,13,105,176,294,,5
28757,1426363823,#NAME?,14,Mymensingh,26,Haluaghat,36,Haluaghat,38,Akonpara-2,23,PP,13,105,176,294,,5
28757,1426363824,#NAME?,14,Mymensingh,26,Haluaghat,36,Haluaghat,38,Akonpara-2,24,PP,13,105,176,294,,5
28757,1426363825,#NAME?,14,Mymensingh,26,Haluaghat,36,Haluaghat,38,Akonpara-2,25,PP,13,105,176,294,,5
28757,1426363826,#NAME?,14,Mymensingh,26,Haluaghat,36,Haluaghat,38,Akonpara-2,26,PP,13,105,176,294,,5
28757,1426363831,#NAME?,14,Mymensingh,26,Haluaghat,36,Haluaghat,38,Akonpara-2,31,NP,13,105,176,294,,5
28757,1426363832,#NAME?,14,Mymensingh,26,Haluaghat,36,Haluaghat,38,Akonpara-2,32,NP,13,105,176,294,,5
28757,1426363833,#NAME?,14,Mymensingh,26,Haluaghat,36,Haluaghat,38,Akonpara-2,33,NP,13,105,176,294,,5
28757,1426363834,#NAME?,14,Mymensingh,26,Haluaghat,36,Haluaghat,38,Akonpara-2,34,NP,13,105,176,294,,5
28757,1426363835,#NAME?,14,Mymensingh,26,Haluaghat,36,Haluaghat,38,Akonpara-2,35,NP,13,105,176,294,,5
28757,1426363836,#NAME?,14,Mymensingh,26,Haluaghat,36,Haluaghat,38,Akonpara-2,36,NP,13,105,176,294,,5
,,#NAME?,,,,,,,,,,,,,,,,5
,,#NAME?,,,,,,,,,,,,,,,,5
29238,1449747611,#NAME?,14,Mymensingh,49,Mymensingh Sadar,74,Khagdahar,76,Bagher Kanda-1,11,UP,18,113,86,217,,5
29238,1449747612,#NAME?,14,Mymensingh,49,Mymensingh Sadar,74,Khagdahar,76,Bagher Kanda-1,12,UP,18,113,86,217,,5
29238,1449747613,#NAME?,14,Mymensingh,49,Mymensingh Sadar,74,Khagdahar,76,Bagher Kanda-1,13,UP,18,113,86,217,,5
29238,1449747614,#NAME?,14,Mymensingh,49,Mymensingh Sadar,74,Khagdahar,76,Bagher Kanda-1,14,UP,18,113,86,217,,5
29238,1449747615,#NAME?,14,Mymensingh,49,Mymensingh Sadar,74,Khagdahar,76,Bagher Kanda-1,15,UP,18,113,86,217,,5
29238,1449747616,#NAME?,14,Mymensingh,49,Mymensingh Sadar,74,Khagdahar,76,Bagher Kanda-1,16,UP,18,113,86,217,,5
29238,1449747621,#NAME?,14,Mymensingh,49,Mymensingh Sadar,74,Khagdahar,76,Bagher Kanda-1,21,PP,18,113,86,217,,5
29238,1449747622,#NAME?,14,Mymensingh,49,Mymensingh Sadar,74,Khagdahar,76,Bagher Kanda-1,22,PP,18,113,86,217,,5
29238,1449747623,#NAME?,14,Mymensingh,49,Mymensingh Sadar,74,Khagdahar,76,Bagher Kanda-1,23,PP,18,113,86,217,,5
29238,1449747624,#NAME?,14,Mymensingh,49,Mymensingh Sadar,74,Khagdahar,76,Bagher Kanda-1,24,PP,18,113,86,217,,5
29238,1449747625,#NAME?,14,Mymensingh,49,Mymensingh Sadar,74,Khagdahar,76,Bagher Kanda-1,25,PP,18,113,86,217,,5
29238,1449747626,#NAME?,14,Mymensingh,49,Mymensingh Sadar,74,Khagdahar,76,Bagher Kanda-1,26,PP,18,113,86,217,,5
29238,1449747631,#NAME?,14,Mymensingh,49,Mymensingh Sadar,74,Khagdahar,76,Bagher Kanda-1,31,NP,18,113,86,217,,5
29238,1449747632,#NAME?,14,Mymensingh,49,Mymensingh Sadar,74,Khagdahar,76,Bagher Kanda-1,32,NP,18,113,86,217,,5
29238,1449747633,#NAME?,14,Mymensingh,49,Mymensingh Sadar,74,Khagdahar,76,Bagher Kanda-1,33,NP,18,113,86,217,,5
29238,1449747634,#NAME?,14,Mymensingh,49,Mymensingh Sadar,74,Khagdahar,76,Bagher Kanda-1,34,NP,18,113,86,217,,5
29238,1449747635,#NAME?,14,Mymensingh,49,Mymensingh Sadar,74,Khagdahar,76,Bagher Kanda-1,35,NP,18,113,86,217,,5
29238,1449747636,#NAME?,14,Mymensingh,49,Mymensingh Sadar,74,Khagdahar,76,Bagher Kanda-1,36,NP,18,113,86,217,,5
,,#NAME?,,,,,,,,,,,,,,,,5
,,#NAME?,,,,,,,,,,,,,,,,5
29912,1568980011,#NAME?,15,Mymensingh,68,Trishal,98,Khatal,0,Dogulia  2,11,UP,25,63,86,174,,5
29912,1568980012,#NAME?,15,Mymensingh,68,Trishal,98,Khatal,0,Dogulia  2,12,UP,25,63,86,174,,5
29912,1568980013,#NAME?,15,Mymensingh,68,Trishal,98,Khatal,0,Dogulia  2,13,UP,25,63,86,174,,5
29912,1568980014,#NAME?,15,Mymensingh,68,Trishal,98,Khatal,0,Dogulia  2,14,UP,25,63,86,174,,5
29912,1568980015,#NAME?,15,Mymensingh,68,Trishal,98,Khatal,0,Dogulia  2,15,UP,25,63,86,174,,5
29912,1568980016,#NAME?,15,Mymensingh,68,Trishal,98,Khatal,0,Dogulia  2,16,UP,25,63,86,174,,5
29912,1568980021,#NAME?,15,Mymensingh,68,Trishal,98,Khatal,0,Dogulia  2,21,PP,25,63,86,174,,5
29912,1568980022,#NAME?,15,Mymensingh,68,Trishal,98,Khatal,0,Dogulia  2,22,PP,25,63,86,174,,5
