"Sl..No","Barcode","code128","PSU","District","PSU_UP","Upazila","PSU_Union","Union","PSU_VWC","VWC","HH_PSU","wealth","Ultra.poor","Poor","Non.Poor","Total","Remarks","Print.Sl..no"
25841,1428394132,NA,14,"Kishoreganj",28,"Hossainpur",39,"Sidla",41,"Athkapaa",32,"NP",8,17,78,103,NA,11
25841,1428394133,NA,14,"Kishoreganj",28,"Hossainpur",39,"Sidla",41,"Athkapaa",33,"NP",8,17,78,103,NA,11
25841,1428394134,NA,14,"Kishoreganj",28,"Hossainpur",39,"Sidla",41,"Athkapaa",34,"NP",8,17,78,103,NA,11
25841,1428394135,NA,14,"Kishoreganj",28,"Hossainpur",39,"Sidla",41,"Athkapaa",35,"NP",8,17,78,103,NA,11
25841,1428394136,NA,14,"Kishoreganj",28,"Hossainpur",39,"Sidla",41,"Athkapaa",36,"NP",8,17,78,103,NA,11
25548,1439555711,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",55,"Latibabad",57,"Namapara 2",11,"UP",15,55,78,148,NA,11
25548,1439555712,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",55,"Latibabad",57,"Namapara 2",12,"UP",15,55,78,148,NA,11
25548,1439555713,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",55,"Latibabad",57,"Namapara 2",13,"UP",15,55,78,148,NA,11
25548,1439555714,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",55,"Latibabad",57,"Namapara 2",14,"UP",15,55,78,148,NA,11
25548,1439555715,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",55,"Latibabad",57,"Namapara 2",15,"UP",15,55,78,148,NA,11
25548,1439555716,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",55,"Latibabad",57,"Namapara 2",16,"UP",15,55,78,148,NA,11
25548,1439555721,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",55,"Latibabad",57,"Namapara 2",21,"PP",15,55,78,148,NA,11
25548,1439555722,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",55,"Latibabad",57,"Namapara 2",22,"PP",15,55,78,148,NA,11
25548,1439555723,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",55,"Latibabad",57,"Namapara 2",23,"PP",15,55,78,148,NA,11
25548,1439555724,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",55,"Latibabad",57,"Namapara 2",24,"PP",15,55,78,148,NA,11
25548,1439555725,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",55,"Latibabad",57,"Namapara 2",25,"PP",15,55,78,148,NA,11
25548,1439555726,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",55,"Latibabad",57,"Namapara 2",26,"PP",15,55,78,148,NA,11
25548,1439555731,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",55,"Latibabad",57,"Namapara 2",31,"NP",15,55,78,148,NA,11
25548,1439555732,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",55,"Latibabad",57,"Namapara 2",32,"NP",15,55,78,148,NA,11
25548,1439555733,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",55,"Latibabad",57,"Namapara 2",33,"NP",15,55,78,148,NA,11
25548,1439555734,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",55,"Latibabad",57,"Namapara 2",34,"NP",15,55,78,148,NA,11
25548,1439555735,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",55,"Latibabad",57,"Namapara 2",35,"NP",15,55,78,148,NA,11
25548,1439555736,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",55,"Latibabad",57,"Namapara 2",36,"NP",15,55,78,148,NA,11
25685,1439565811,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",56,"Binnati",58,"Koarkhali 2",11,"UP",37,27,193,257,NA,11
25685,1439565812,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",56,"Binnati",58,"Koarkhali 2",12,"UP",37,27,193,257,NA,11
25685,1439565813,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",56,"Binnati",58,"Koarkhali 2",13,"UP",37,27,193,257,NA,11
25685,1439565814,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",56,"Binnati",58,"Koarkhali 2",14,"UP",37,27,193,257,NA,11
25685,1439565815,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",56,"Binnati",58,"Koarkhali 2",15,"UP",37,27,193,257,NA,11
25685,1439565816,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",56,"Binnati",58,"Koarkhali 2",16,"UP",37,27,193,257,NA,11
25685,1439565821,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",56,"Binnati",58,"Koarkhali 2",21,"PP",37,27,193,257,NA,11
25685,1439565822,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",56,"Binnati",58,"Koarkhali 2",22,"PP",37,27,193,257,NA,11
25685,1439565823,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",56,"Binnati",58,"Koarkhali 2",23,"PP",37,27,193,257,NA,11
25685,1439565824,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",56,"Binnati",58,"Koarkhali 2",24,"PP",37,27,193,257,NA,11
25685,1439565825,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",56,"Binnati",58,"Koarkhali 2",25,"PP",37,27,193,257,NA,11
25685,1439565826,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",56,"Binnati",58,"Koarkhali 2",26,"PP",37,27,193,257,NA,11
25685,1439565831,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",56,"Binnati",58,"Koarkhali 2",31,"NP",37,27,193,257,NA,11
25685,1439565832,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",56,"Binnati",58,"Koarkhali 2",32,"NP",37,27,193,257,NA,11
25685,1439565833,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",56,"Binnati",58,"Koarkhali 2",33,"NP",37,27,193,257,NA,11
25685,1439565834,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",56,"Binnati",58,"Koarkhali 2",34,"NP",37,27,193,257,NA,11
25685,1439565835,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",56,"Binnati",58,"Koarkhali 2",35,"NP",37,27,193,257,NA,11
25685,1439565836,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",56,"Binnati",58,"Koarkhali 2",36,"NP",37,27,193,257,NA,11
25514,1439575911,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",57,"Rashidabad",59,"Brammankuchuri 1",11,"UP",30,82,82,194,NA,11
25514,1439575912,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",57,"Rashidabad",59,"Brammankuchuri 1",12,"UP",30,82,82,194,NA,11
25514,1439575913,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",57,"Rashidabad",59,"Brammankuchuri 1",13,"UP",30,82,82,194,NA,11
25514,1439575914,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",57,"Rashidabad",59,"Brammankuchuri 1",14,"UP",30,82,82,194,NA,11
25514,1439575915,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",57,"Rashidabad",59,"Brammankuchuri 1",15,"UP",30,82,82,194,NA,11
25514,1439575916,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",57,"Rashidabad",59,"Brammankuchuri 1",16,"UP",30,82,82,194,NA,11
25514,1439575921,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",57,"Rashidabad",59,"Brammankuchuri 1",21,"PP",30,82,82,194,NA,11
25514,1439575922,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",57,"Rashidabad",59,"Brammankuchuri 1",22,"PP",30,82,82,194,NA,11
25514,1439575923,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",57,"Rashidabad",59,"Brammankuchuri 1",23,"PP",30,82,82,194,NA,11
25514,1439575924,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",57,"Rashidabad",59,"Brammankuchuri 1",24,"PP",30,82,82,194,NA,11
25514,1439575925,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",57,"Rashidabad",59,"Brammankuchuri 1",25,"PP",30,82,82,194,NA,11
25514,1439575926,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",57,"Rashidabad",59,"Brammankuchuri 1",26,"PP",30,82,82,194,NA,11
25514,1439575931,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",57,"Rashidabad",59,"Brammankuchuri 1",31,"NP",30,82,82,194,NA,11
25514,1439575932,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",57,"Rashidabad",59,"Brammankuchuri 1",32,"NP",30,82,82,194,NA,11
25514,1439575933,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",57,"Rashidabad",59,"Brammankuchuri 1",33,"NP",30,82,82,194,NA,11
25514,1439575934,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",57,"Rashidabad",59,"Brammankuchuri 1",34,"NP",30,82,82,194,NA,11
25514,1439575935,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",57,"Rashidabad",59,"Brammankuchuri 1",35,"NP",30,82,82,194,NA,11
25514,1439575936,NA,14,"Kishoreganj",39,"Kiskoregonj Sadar",57,"Rashidabad",59,"Brammankuchuri 1",36,"NP",30,82,82,194,NA,11
26229,1452778011,NA,14,"Kishoreganj",52,"Pakundia",77,"Chondipasa",80,"Kodaliaâ€”6",11,"UP",18,50,138,206,NA,11
26229,1452778012,NA,14,"Kishoreganj",52,"Pakundia",77,"Chondipasa",80,"Kodaliaâ€”6",12,"UP",18,50,138,206,NA,11
26229,1452778013,NA,14,"Kishoreganj",52,"Pakundia",77,"Chondipasa",80,"Kodaliaâ€”6",13,"UP",18,50,138,206,NA,11
26229,1452778014,NA,14,"Kishoreganj",52,"Pakundia",77,"Chondipasa",80,"Kodaliaâ€”6",14,"UP",18,50,138,206,NA,11
26229,1452778015,NA,14,"Kishoreganj",52,"Pakundia",77,"Chondipasa",80,"Kodaliaâ€”6",15,"UP",18,50,138,206,NA,11
26229,1452778016,NA,14,"Kishoreganj",52,"Pakundia",77,"Chondipasa",80,"Kodaliaâ€”6",16,"UP",18,50,138,206,NA,11
26229,1452778021,NA,14,"Kishoreganj",52,"Pakundia",77,"Chondipasa",80,"Kodaliaâ€”6",21,"PP",18,50,138,206,NA,11
26229,1452778022,NA,14,"Kishoreganj",52,"Pakundia",77,"Chondipasa",80,"Kodaliaâ€”6",22,"PP",18,50,138,206,NA,11
26229,1452778023,NA,14,"Kishoreganj",52,"Pakundia",77,"Chondipasa",80,"Kodaliaâ€”6",23,"PP",18,50,138,206,NA,11
26229,1452778024,NA,14,"Kishoreganj",52,"Pakundia",77,"Chondipasa",80,"Kodaliaâ€”6",24,"PP",18,50,138,206,NA,11
26229,1452778025,NA,14,"Kishoreganj",52,"Pakundia",77,"Chondipasa",80,"Kodaliaâ€”6",25,"PP",18,50,138,206,NA,11
26229,1452778026,NA,14,"Kishoreganj",52,"Pakundia",77,"Chondipasa",80,"Kodaliaâ€”6",26,"PP",18,50,138,206,NA,11
26229,1452778031,NA,14,"Kishoreganj",52,"Pakundia",77,"Chondipasa",80,"Kodaliaâ€”6",31,"NP",18,50,138,206,NA,11
26229,1452778032,NA,14,"Kishoreganj",52,"Pakundia",77,"Chondipasa",80,"Kodaliaâ€”6",32,"NP",18,50,138,206,NA,11
26229,1452778033,NA,14,"Kishoreganj",52,"Pakundia",77,"Chondipasa",80,"Kodaliaâ€”6",33,"NP",18,50,138,206,NA,11
26229,1452778034,NA,14,"Kishoreganj",52,"Pakundia",77,"Chondipasa",80,"Kodaliaâ€”6",34,"NP",18,50,138,206,NA,11
26229,1452778035,NA,14,"Kishoreganj",52,"Pakundia",77,"Chondipasa",80,"Kodaliaâ€”6",35,"NP",18,50,138,206,NA,11
26229,1452778036,NA,14,"Kishoreganj",52,"Pakundia",77,"Chondipasa",80,"Kodaliaâ€”6",36,"NP",18,50,138,206,NA,11
15910,1412141411,NA,14,"Faridpur",12,"Boalmari",14,"Goshpur",14,"Rakhalgachi",11,"UP",66,86,104,256,NA,12
15910,1412141412,NA,14,"Faridpur",12,"Boalmari",14,"Goshpur",14,"Rakhalgachi",12,"UP",66,86,104,256,NA,12
15910,1412141413,NA,14,"Faridpur",12,"Boalmari",14,"Goshpur",14,"Rakhalgachi",13,"UP",66,86,104,256,NA,12
15910,1412141414,NA,14,"Faridpur",12,"Boalmari",14,"Goshpur",14,"Rakhalgachi",14,"UP",66,86,104,256,NA,12
15910,1412141415,NA,14,"Faridpur",12,"Boalmari",14,"Goshpur",14,"Rakhalgachi",15,"UP",66,86,104,256,NA,12
15910,1412141416,NA,14,"Faridpur",12,"Boalmari",14,"Goshpur",14,"Rakhalgachi",16,"UP",66,86,104,256,NA,12
15910,1412141421,NA,14,"Faridpur",12,"Boalmari",14,"Goshpur",14,"Rakhalgachi",21,"PP",66,86,104,256,NA,12
15910,1412141422,NA,14,"Faridpur",12,"Boalmari",14,"Goshpur",14,"Rakhalgachi",22,"PP",66,86,104,256,NA,12
15910,1412141423,NA,14,"Faridpur",12,"Boalmari",14,"Goshpur",14,"Rakhalgachi",23,"PP",66,86,104,256,NA,12
15910,1412141424,NA,14,"Faridpur",12,"Boalmari",14,"Goshpur",14,"Rakhalgachi",24,"PP",66,86,104,256,NA,12
15910,1412141425,NA,14,"Faridpur",12,"Boalmari",14,"Goshpur",14,"Rakhalgachi",25,"PP",66,86,104,256,NA,12
15910,1412141426,NA,14,"Faridpur",12,"Boalmari",14,"Goshpur",14,"Rakhalgachi",26,"PP",66,86,104,256,NA,12
15910,1412141431,NA,14,"Faridpur",12,"Boalmari",14,"Goshpur",14,"Rakhalgachi",31,"NP",66,86,104,256,NA,12
15910,1412141432,NA,14,"Faridpur",12,"Boalmari",14,"Goshpur",14,"Rakhalgachi",32,"NP",66,86,104,256,NA,12
15910,1412141433,NA,14,"Faridpur",12,"Boalmari",14,"Goshpur",14,"Rakhalgachi",33,"NP",66,86,104,256,NA,12
15910,1412141434,NA,14,"Faridpur",12,"Boalmari",14,"Goshpur",14,"Rakhalgachi",34,"NP",66,86,104,256,NA,12
15910,1412141435,NA,14,"Faridpur",12,"Boalmari",14,"Goshpur",14,"Rakhalgachi",35,"NP",66,86,104,256,NA,12
15910,1412141436,NA,14,"Faridpur",12,"Boalmari",14,"Goshpur",14,"Rakhalgachi",36,"NP",66,86,104,256,NA,12
15661,1420292911,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",29,"Bilmamudpur-7",11,"UP",10,188,72,270,NA,12
15661,1420292912,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",29,"Bilmamudpur-7",12,"UP",10,188,72,270,NA,12
15661,1420292913,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",29,"Bilmamudpur-7",13,"UP",10,188,72,270,NA,12
15661,1420292914,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",29,"Bilmamudpur-7",14,"UP",10,188,72,270,NA,12
15661,1420292915,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",29,"Bilmamudpur-7",15,"UP",10,188,72,270,NA,12
15661,1420292916,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",29,"Bilmamudpur-7",16,"UP",10,188,72,270,NA,12
15661,1420292921,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",29,"Bilmamudpur-7",21,"PP",10,188,72,270,NA,12
15661,1420292922,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",29,"Bilmamudpur-7",22,"PP",10,188,72,270,NA,12
15661,1420292923,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",29,"Bilmamudpur-7",23,"PP",10,188,72,270,NA,12
15661,1420292924,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",29,"Bilmamudpur-7",24,"PP",10,188,72,270,NA,12
15661,1420292925,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",29,"Bilmamudpur-7",25,"PP",10,188,72,270,NA,12
15661,1420292926,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",29,"Bilmamudpur-7",26,"PP",10,188,72,270,NA,12
15661,1420292931,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",29,"Bilmamudpur-7",31,"NP",10,188,72,270,NA,12
15661,1420292932,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",29,"Bilmamudpur-7",32,"NP",10,188,72,270,NA,12
15661,1420292933,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",29,"Bilmamudpur-7",33,"NP",10,188,72,270,NA,12
15661,1420292934,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",29,"Bilmamudpur-7",34,"NP",10,188,72,270,NA,12
15661,1420292935,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",29,"Bilmamudpur-7",35,"NP",10,188,72,270,NA,12
15661,1420292936,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",29,"Bilmamudpur-7",36,"NP",10,188,72,270,NA,12
15654,1420293011,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",30,"Godhadhordangi-3",11,"UP",37,31,113,181,NA,12
15654,1420293012,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",30,"Godhadhordangi-3",12,"UP",37,31,113,181,NA,12
15654,1420293013,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",30,"Godhadhordangi-3",13,"UP",37,31,113,181,NA,12
15654,1420293014,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",30,"Godhadhordangi-3",14,"UP",37,31,113,181,NA,12
15654,1420293015,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",30,"Godhadhordangi-3",15,"UP",37,31,113,181,NA,12
15654,1420293016,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",30,"Godhadhordangi-3",16,"UP",37,31,113,181,NA,12
15654,1420293021,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",30,"Godhadhordangi-3",21,"PP",37,31,113,181,NA,12
15654,1420293022,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",30,"Godhadhordangi-3",22,"PP",37,31,113,181,NA,12
15654,1420293023,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",30,"Godhadhordangi-3",23,"PP",37,31,113,181,NA,12
15654,1420293024,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",30,"Godhadhordangi-3",24,"PP",37,31,113,181,NA,12
15654,1420293025,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",30,"Godhadhordangi-3",25,"PP",37,31,113,181,NA,12
15654,1420293026,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",30,"Godhadhordangi-3",26,"PP",37,31,113,181,NA,12
15654,1420293031,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",30,"Godhadhordangi-3",31,"NP",37,31,113,181,NA,12
15654,1420293032,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",30,"Godhadhordangi-3",32,"NP",37,31,113,181,NA,12
15654,1420293033,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",30,"Godhadhordangi-3",33,"NP",37,31,113,181,NA,12
15654,1420293034,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",30,"Godhadhordangi-3",34,"NP",37,31,113,181,NA,12
15654,1420293035,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",30,"Godhadhordangi-3",35,"NP",37,31,113,181,NA,12
15654,1420293036,NA,14,"Faridpur",20,"Faridpur sadar",29,"Aliabad",30,"Godhadhordangi-3",36,"NP",37,31,113,181,NA,12
17122,1455828411,NA,14,"Rajbari",55,"Rajbari sadar",82,"Ramkanto pur",84,"Roynagar",11,"UP",48,157,86,291,NA,12
17122,1455828412,NA,14,"Rajbari",55,"Rajbari sadar",82,"Ramkanto pur",84,"Roynagar",12,"UP",48,157,86,291,NA,12
17122,1455828413,NA,14,"Rajbari",55,"Rajbari sadar",82,"Ramkanto pur",84,"Roynagar",13,"UP",48,157,86,291,NA,12
17122,1455828414,NA,14,"Rajbari",55,"Rajbari sadar",82,"Ramkanto pur",84,"Roynagar",14,"UP",48,157,86,291,NA,12
17122,1455828415,NA,14,"Rajbari",55,"Rajbari sadar",82,"Ramkanto pur",84,"Roynagar",15,"UP",48,157,86,291,NA,12
17122,1455828416,NA,14,"Rajbari",55,"Rajbari sadar",82,"Ramkanto pur",84,"Roynagar",16,"UP",48,157,86,291,NA,12
17122,1455828421,NA,14,"Rajbari",55,"Rajbari sadar",82,"Ramkanto pur",84,"Roynagar",21,"PP",48,157,86,291,NA,12
17122,1455828422,NA,14,"Rajbari",55,"Rajbari sadar",82,"Ramkanto pur",84,"Roynagar",22,"PP",48,157,86,291,NA,12
17122,1455828423,NA,14,"Rajbari",55,"Rajbari sadar",82,"Ramkanto pur",84,"Roynagar",23,"PP",48,157,86,291,NA,12
17122,1455828424,NA,14,"Rajbari",55,"Rajbari sadar",82,"Ramkanto pur",84,"Roynagar",24,"PP",48,157,86,291,NA,12
17122,1455828425,NA,14,"Rajbari",55,"Rajbari sadar",82,"Ramkanto pur",84,"Roynagar",25,"PP",48,157,86,291,NA,12
17122,1455828426,NA,14,"Rajbari",55,"Rajbari sadar",82,"Ramkanto pur",84,"Roynagar",26,"PP",48,157,86,291,NA,12
17122,1455828431,NA,14,"Rajbari",55,"Rajbari sadar",82,"Ramkanto pur",84,"Roynagar",31,"NP",48,157,86,291,NA,12
17122,1455828432,NA,14,"Rajbari",55,"Rajbari sadar",82,"Ramkanto pur",84,"Roynagar",32,"NP",48,157,86,291,NA,12
17122,1455828433,NA,14,"Rajbari",55,"Rajbari sadar",82,"Ramkanto pur",84,"Roynagar",33,"NP",48,157,86,291,NA,12
17122,1455828434,NA,14,"Rajbari",55,"Rajbari sadar",82,"Ramkanto pur",84,"Roynagar",34,"NP",48,157,86,291,NA,12
17122,1455828435,NA,14,"Rajbari",55,"Rajbari sadar",82,"Ramkanto pur",84,"Roynagar",35,"NP",48,157,86,291,NA,12
17122,1455828436,NA,14,"Rajbari",55,"Rajbari sadar",82,"Ramkanto pur",84,"Roynagar",36,"NP",48,157,86,291,NA,12
18181,1457848611,NA,14,"Faridpur",57,"Saltha",84,"Ramkantapur",86,"Modandia",11,"UP",22,24,45,91,NA,12
18181,1457848612,NA,14,"Faridpur",57,"Saltha",84,"Ramkantapur",86,"Modandia",12,"UP",22,24,45,91,NA,12
18181,1457848613,NA,14,"Faridpur",57,"Saltha",84,"Ramkantapur",86,"Modandia",13,"UP",22,24,45,91,NA,12
18181,1457848614,NA,14,"Faridpur",57,"Saltha",84,"Ramkantapur",86,"Modandia",14,"UP",22,24,45,91,NA,12
18181,1457848615,NA,14,"Faridpur",57,"Saltha",84,"Ramkantapur",86,"Modandia",15,"UP",22,24,45,91,NA,12
18181,1457848616,NA,14,"Faridpur",57,"Saltha",84,"Ramkantapur",86,"Modandia",16,"UP",22,24,45,91,NA,12
18181,1457848621,NA,14,"Faridpur",57,"Saltha",84,"Ramkantapur",86,"Modandia",21,"PP",22,24,45,91,NA,12
18181,1457848622,NA,14,"Faridpur",57,"Saltha",84,"Ramkantapur",86,"Modandia",22,"PP",22,24,45,91,NA,12
18181,1457848623,NA,14,"Faridpur",57,"Saltha",84,"Ramkantapur",86,"Modandia",23,"PP",22,24,45,91,NA,12
18181,1457848624,NA,14,"Faridpur",57,"Saltha",84,"Ramkantapur",86,"Modandia",24,"PP",22,24,45,91,NA,12
18181,1457848625,NA,14,"Faridpur",57,"Saltha",84,"Ramkantapur",86,"Modandia",25,"PP",22,24,45,91,NA,12
18181,1457848626,NA,14,"Faridpur",57,"Saltha",84,"Ramkantapur",86,"Modandia",26,"PP",22,24,45,91,NA,12
18181,1457848631,NA,14,"Faridpur",57,"Saltha",84,"Ramkantapur",86,"Modandia",31,"NP",22,24,45,91,NA,12
18181,1457848632,NA,14,"Faridpur",57,"Saltha",84,"Ramkantapur",86,"Modandia",32,"NP",22,24,45,91,NA,12
18181,1457848633,NA,14,"Faridpur",57,"Saltha",84,"Ramkantapur",86,"Modandia",33,"NP",22,24,45,91,NA,12
18181,1457848634,NA,14,"Faridpur",57,"Saltha",84,"Ramkantapur",86,"Modandia",34,"NP",22,24,45,91,NA,12
18181,1457848635,NA,14,"Faridpur",57,"Saltha",84,"Ramkantapur",86,"Modandia",35,"NP",22,24,45,91,NA,12
18181,1457848636,NA,14,"Faridpur",57,"Saltha",84,"Ramkantapur",86,"Modandia",36,"NP",22,24,45,91,NA,12
17404,1403040411,NA,14,"Rajbari ",3,"Baliakandi ",4,"Islampur ",4,"Gobindopur-1",11,"UP",9,103,60,172,NA,12
17404,1403040412,NA,14,"Rajbari ",3,"Baliakandi ",4,"Islampur ",4,"Gobindopur-1",12,"UP",9,103,60,172,NA,12
17404,1403040413,NA,14,"Rajbari ",3,"Baliakandi ",4,"Islampur ",4,"Gobindopur-1",13,"UP",9,103,60,172,NA,12
17404,1403040414,NA,14,"Rajbari ",3,"Baliakandi ",4,"Islampur ",4,"Gobindopur-1",14,"UP",9,103,60,172,NA,12
17404,1403040415,NA,14,"Rajbari ",3,"Baliakandi ",4,"Islampur ",4,"Gobindopur-1",15,"UP",9,103,60,172,NA,12
17404,1403040416,NA,14,"Rajbari ",3,"Baliakandi ",4,"Islampur ",4,"Gobindopur-1",16,"UP",9,103,60,172,NA,12
17404,1403040421,NA,14,"Rajbari ",3,"Baliakandi ",4,"Islampur ",4,"Gobindopur-1",21,"PP",9,103,60,172,NA,12
17404,1403040422,NA,14,"Rajbari ",3,"Baliakandi ",4,"Islampur ",4,"Gobindopur-1",22,"PP",9,103,60,172,NA,12
17404,1403040423,NA,14,"Rajbari ",3,"Baliakandi ",4,"Islampur ",4,"Gobindopur-1",23,"PP",9,103,60,172,NA,12
17404,1403040424,NA,14,"Rajbari ",3,"Baliakandi ",4,"Islampur ",4,"Gobindopur-1",24,"PP",9,103,60,172,NA,12
17404,1403040425,NA,14,"Rajbari ",3,"Baliakandi ",4,"Islampur ",4,"Gobindopur-1",25,"PP",9,103,60,172,NA,12
17404,1403040426,NA,14,"Rajbari ",3,"Baliakandi ",4,"Islampur ",4,"Gobindopur-1",26,"PP",9,103,60,172,NA,12
17404,1403040431,NA,14,"Rajbari ",3,"Baliakandi ",4,"Islampur ",4,"Gobindopur-1",31,"NP",9,103,60,172,NA,12
17404,1403040432,NA,14,"Rajbari ",3,"Baliakandi ",4,"Islampur ",4,"Gobindopur-1",32,"NP",9,103,60,172,NA,12
17404,1403040433,NA,14,"Rajbari ",3,"Baliakandi ",4,"Islampur ",4,"Gobindopur-1",33,"NP",9,103,60,172,NA,12
17404,1403040434,NA,14,"Rajbari ",3,"Baliakandi ",4,"Islampur ",4,"Gobindopur-1",34,"NP",9,103,60,172,NA,12
17404,1403040435,NA,14,"Rajbari ",3,"Baliakandi ",4,"Islampur ",4,"Gobindopur-1",35,"NP",9,103,60,172,NA,12
17404,1403040436,NA,14,"Rajbari ",3,"Baliakandi ",4,"Islampur ",4,"Gobindopur-1",36,"NP",9,103,60,172,NA,12
8782,1414171711,NA,14,"Comilla",14,"Brahmanpara",17,"Madobpur",17,"Kandughor-2",11,"UP",58,45,147,250,NA,13
8782,1414171712,NA,14,"Comilla",14,"Brahmanpara",17,"Madobpur",17,"Kandughor-2",12,"UP",58,45,147,250,NA,13
8782,1414171713,NA,14,"Comilla",14,"Brahmanpara",17,"Madobpur",17,"Kandughor-2",13,"UP",58,45,147,250,NA,13
8782,1414171714,NA,14,"Comilla",14,"Brahmanpara",17,"Madobpur",17,"Kandughor-2",14,"UP",58,45,147,250,NA,13
